,CountryName,CountryCode,IndicatorName,IndicatorCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
4905,Uganda,UGA,Arable land (% of land area),AG.LND.ARBL.ZS,,15.76497673,16.01521445,16.36054252,18.94299585,18.85791502,18.89795306,18.87793404,18.91797207,18.91797207,18.91797207,19.01806716,19.26830489,19.51854262,19.76878034,20.14413693,20.37936039,20.13412742,20.41939843,20.41939843,20.41939843,20.61958861,20.91987388,23.02187078,24.02282168,24.52329713,25.02377258,25.02377258,25.02377258,25.02377258,25.02377258,25.12386767,25.22396276,25.22396276,25.32405785,25.32405785,25.32405785,25.32405785,25.42415295,25.52424804,26.52519894,27.02567439,28.02662529,29.27781392,29.77828937,29.77828937,30.52900255,31.27971573,32.28066663,33.03137981,33.66247756,34.16118093,34.41053262,34.41053262,34.41053262,34.41053262,34.41053262,34.41053262,34.41053262,,
4906,Uganda,UGA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
4907,Uganda,UGA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,91.30434783,91.89189189,93.16239316,94.06779661,92.53731343,89.47368421,92,91.40271493,92.1641791,92.52336449,93.40101523,92.87531807,93.89920424,94.09937888,93.55828221,95.79288026,95.55555556,95,94.2408377,96.19565217,99.41520468,99.30555556,98.65771812,98.21428571,98.11320755,98.22485207,98.95833333,99.52380952,99.15254237,99.08675799,98.0861244,96.74418605,96.81818182,96.81818182,97.43589744,95.3307393,88.27586207,87.17105263,87.31988473,86.98060942,87.24489796,85.67961165,83.76470588,84.45945946,83.96624473,85.47297297,87.57225434,88.83248731,81.37931034,82.86334056,82.88119738,80.48151333,78.29596413,77.12146423,77.64976959,78.17433082,78.11491285,,,,
4908,Uganda,UGA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
4909,Uganda,UGA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,385.035,374.034,399.703,407.037,454.708,561.051,674.728,740.734,905.749,1089.099,1349.456,1338.455,1298.118,1111.101,1118.435,1085.432,946.086,766.403,660.06,649.059,623.39,524.381,539.049,605.055,572.052,608.722,696.73,766.403,858.078,795.739,751.735,762.736,781.071,781.071,696.73,898.415,938.752,971.755,1111.101,1151.438,1254.114,1294.451,1305.452,1375.125,1459.466,1855.502,2222.202,2566.9,2596.236,2801.588,3248.962,3432.312,3201.291,3399.309,3707.337,4176.713,4437.07,,,,
4910,Uganda,UGA,CO2 emissions (kt),EN.ATM.CO2E.KT,421.705,407.037,429.039,432.706,491.378,627.057,733.4,810.407,982.756,1177.107,1444.798,1441.131,1382.459,1180.774,1195.442,1133.103,990.09,806.74,700.397,674.728,627.057,528.048,546.383,616.056,583.053,619.723,704.064,770.07,865.412,803.073,766.403,788.405,806.74,806.74,715.065,942.419,1063.43,1114.768,1272.449,1323.787,1437.464,1510.804,1558.475,1628.148,1738.158,2170.864,2537.564,2889.596,3190.29,3380.974,3920.023,4264.721,4088.705,4407.734,4774.434,5342.819,5680.183,,,,
4911,Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.062316991,0.058282876,0.059458305,0.057990783,0.063657388,0.078518885,0.088752395,0.094779534,0.111156995,0.128957651,0.153610402,0.149002467,0.139225547,0.115916087,0.114363127,0.10552859,0.089657913,0.07096203,0.05979895,0.05589594,0.050397056,0.04117307,0.041323807,0.045169605,0.04140156,0.042565278,0.046718639,0.049323137,0.053486117,0.047907355,0.044161904,0.043913646,0.043462675,0.042070323,0.036126179,0.046167246,0.050560503,0.051477604,0.057084095,0.057675294,0.060780277,0.061946205,0.061924706,0.062667953,0.064805143,0.078414179,0.088814596,0.097997791,0.104834308,0.107636295,0.120883274,0.127392876,0.118310285,0.123482382,0.129345873,0.139771241,0.143267095,,,,
4912,Uganda,UGA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
4913,Uganda,UGA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
4914,Uganda,UGA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,2.7522523,2.7,2.6231794,3.2,2.9,3,2.5,2.6885426,2.6885426,2.6885426,2.6885426,2.8829787,2.1,1.6,1.9,2.5,3.7409516,5.0105264,5,3.4735519,3.4735519,3.4735519,3.4735519,3.4735519,1.9365775,1.9,1.9365775,1.9365775,1.9365775,2.247147917,2.557718333,2.86828875,3.178859167,3.489429583,3.8,3.6,3.4,3.2,3,2.8,2.1,2.5,2.4,2,2.005731101,2.005731101,2.005731101,2.005731101,2.005731101,,
4915,Uganda,UGA,Aquaculture production (metric tons),ER.FSH.AQUA.MT,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,35,38,34,42,52,63,77,87,179,194,210,360,320,475,820,2360,4915,5500,5539,10817,32392,51110,52250,76654.10156,95000,85712.70313,95906,98063,111023,117590,118051.2031,112343.6016,103737,,
4916,Uganda,UGA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,7.368604779,5.913357696,6.567742803,9.570145635,8.884069028,10.68093386,9.590712208,14.27620842,18.47319451,20.86903107,44.59749379,36.69520009,31.21397348,20.08562161,11.46241315,8.932812064,12.73789723,7.788712247,8.157097092,10.32938055,15.8107071,20.60209374,25.23549924,19.49930421,19.00344038,19.50946075,18.58246812,16.85004386,16.78553184,12.45979269,12.04215395,12.41449556,14.19509499,21.78666323,15.17746327,14.0650845,13.20577056,15.54004321,16.58471798,9.542201492,8.167286298,9.231223409,10.73269072,10.45664016,10.32857623,11.03923866,12.65977393,11.8480539,7.322987765,,
4917,Uganda,UGA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,1.436184759,0.75356685,0.593967825,1.057038967,0.840368128,0.225497838,0.212958863,0.094833028,0.048062992,0.032318848,0.059357712,0.035603394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73694E-05,0,0.000101225,0,7.46962E-05,0.000222629,0.067219186,0.085656348,0.151532003,0.153564695,0.177298755,0.000233854,0.0029489,0.001254809,0.002171386,0.348026409,0.275848501,0.248539385,0.309676942,0.176987073,0.144543831,,
4918,Uganda,UGA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,8.804789538,6.666924546,7.161710628,10.6271846,9.724437156,10.9064317,9.803671071,14.37104145,18.52125751,20.90134991,44.65685151,36.73080349,31.21397348,20.08562161,11.46241315,8.932812064,12.73789723,7.788712247,8.157097092,10.32938055,15.8107071,20.60209374,25.23549924,19.49930421,19.00344038,19.50946075,18.58246812,16.85004386,16.78556921,12.45979269,12.04225517,12.41449556,14.19516969,21.78688586,15.24468246,14.15074085,13.35730256,15.6936079,16.76201674,9.542435346,8.170235198,9.232478217,10.73486211,10.80466657,10.60442473,11.28777804,12.96945087,12.02504097,7.467531597,,
4919,Uganda,UGA,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,5716.741,5622.47,5668.567,6079.1,5063.881,5514.001,5757.723,6432.841,5895.58,6175.789,7019.268,6062.36,6860.331,6535.203,6528.6,6063.755,6255.211,5887.024,5772.138,6402.43,7998.961,6769.067,7658.147,7375.985,7226.937,7920.407,7756.417,7938.294,7175.446,7920.438,7566.604,7473.449,7279.389,8514.429,7519.081,10481.844,9304.464,23760.632,15100.72,10438.072,14638.944,14785.33344,14931.72288,,,,,,,,
4920,Ukraine,UKR,Land area (sq. km),AG.LND.TOTL.K2,,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579350,579340,579340,579340,579380,579360,579330,579320,579320,579320,579320,579320,579320,579290,579290,579290,579300,579400,,
4921,Ukraine,UKR,Surface area (sq. km),AG.SRF.TOTL.K2,,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603560,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,,
4922,Ukraine,UKR,Total fisheries production (metric tons),ER.FSH.PROD.MT,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065167,993233,954522,762061,524124,365945,320991,426256,441151,399167,490859,442697,422836,342015,296615.75,283243.0938,248622.2031,296861,238409,243365,258416,244800.5,232812.9063,203549.2031,178111.9063,226797.5938,167517,142644.3125,97199.60156,113635.2031,94776.42969,,
4923,Ukraine,UKR,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968985,898342,872883,707413,457220,299828,277305,390888,408442,369167,462527,408881,391867,310978,265746,257628,222272.0156,268007,219228,215400,234079,220718,209948,179996,154392,203623,143083,120403.0156,75775,93467,76181,,
4924,Ukraine,UKR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.37248641,72.30516959,72.25511349,72.24130491,72.21886597,72.24303098,71.82359541,71.55087598,71.46975058,71.43350306,71.4537232,71.38295302,71.38122691,71.28999965,71.2579398,71.23055944,71.2766692,71.24905061,71.23351516,71.25768142,71.28530001,71.68059104,71.65840943,71.65323068,71.66531444,71.61919558,71.33068692,,
4925,Ukraine,UKR,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.58522482,57.5368948,57.46267369,57.45404332,57.28661431,57.1001985,56.71528437,56.39078277,56.20781911,56.16121515,56.17426727,56.06379673,56.06724894,56.01159861,56.00317592,55.9853624,56.05537527,56.06227991,56.06055375,56.09852931,56.13132638,56.57840226,56.56924856,56.57787982,56.57960607,56.57517694,56.76216776,,
4926,Ukraine,UKR,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.46212861,50.07003087,48.07962082,48.29043664,45.19809685,41.87758611,44.55813435,43.42849582,45.66168824,44.09736863,44.88591253,44.09784724,40.71973944,42.16960098,46.40409805,45.69103278,45.98016907,47.05766248,44.38051446,48.56338028,54.01485191,54.80098731,51.47663071,52.40345994,52.41142981,,,,
4927,Ukraine,UKR,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.96243084,14.38624403,13.5534693,15.68621002,12.81782205,12.85077113,13.13211337,11.24968298,9.072002377,10.67020707,12.91495507,12.68663705,13.59602755,11.13686037,11.75155587,12.89037531,12.73211738,15.18398421,12.53415506,12.13700384,11.00504568,10.15227742,13.11151772,15.0241934,16.37052616,,,,
4928,Ukraine,UKR,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.98700423,34.15670597,37.08029318,35.17227202,41.37756236,44.52684185,41.46172729,44.44738496,44.44241295,44.33326876,41.08069546,41.95236658,44.13903572,44.87363947,39.74589409,39.09003744,38.89550444,35.93824898,41.53736895,37.46734955,33.31886987,33.23801945,33.52754237,30.41082071,28.99336404,,,,
4929,Ukraine,UKR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119639.542,77590.053,59874.776,69951.692,52852.471,43846.319,43156.923,37410.734,29112.313,34334.121,41158.408,44711.731,46688.244,37183.38,38360.487,41411.431,39599.933,39493.59,38184.471,34759.493,32551.959,27601.509,29955.723,29490.014,33109.343,,,,
4930,Ukraine,UKR,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630929.352,539335.026,441767.157,445943.87,412335.815,341196.015,328636.54,332549.229,320902.837,321775.583,318687.969,352431.703,343396.215,333876.683,326429.006,321258.536,311023.939,260100.31,304643.359,286392.7,295791.221,271875.047,228468.768,196283.509,202249.718,,,,
4931,Ukraine,UKR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.09826486,10.33620726,8.508382998,8.656952641,8.075863335,6.743723935,6.553790346,6.694633591,6.525532256,6.612406766,6.611444787,7.371051365,7.23676392,7.087898757,6.976799586,6.907396071,6.723651438,5.64780667,6.641343749,6.265964231,6.487596829,5.976635541,5.046562571,4.34697596,4.493971404,,,,
4932,Ukraine,UKR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195506.105,184219.079,163808.557,156848.591,170614.509,151923.81,136258.386,147809.436,142616.964,142653.634,130919.234,147853.44,151571.778,149822.619,129742.127,125580.082,120974.33,93475.497,126540.836,107303.754,98554.292,90365.881,76599.963,59691.426,58638.997,,,,
4933,Ukraine,UKR,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305761.794,270045.214,212399.974,215348.242,186367.941,142884.655,146434.311,144421.128,146529.653,141894.565,143046.003,155414.794,139830.044,140794.465,151476.436,146786.343,143009.333,122397.126,135202.29,139081.976,159771.19,148990.21,117608.024,102859.35,106001.969,,,,
4934,Ukraine,UKR,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,3.7,4.3,4.4,4.4,4.4,4.4,4.3,4.1,4.1,4.2,4.2,4.1,4.1,3.8,3.8,3.9,4,3.9,3.9,3.5,3.4,4.3,4.6,4.3,4.9,5.4,6.3609242,5.5,4.41042874,4.174622284,3.938815827,4.25901319,4.579210552,4.899407914,5.219605276,5.539802638,5.86,5.905263945,5.950527889,5.995791834,6.041055778,6.086319723,6.595796475,6.614724242,5.811316397,5.164140565,4.516964734,4.883007517,4.883007517,,
4935,Ukraine,UKR,Aquaculture production (metric tons),ER.FSH.AQUA.MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96182,94891,81639,54648,66904,66117,43686,35368,32709,30000,28332,33816,30969,31037,30869.75977,25615.09961,26350.19922,28854,19181,27965,24337,24082.5,22864.90039,23553.19922,23719.90039,23174.59961,24434,22241.30078,21424.59961,20168.19922,18595.42969,,
4936,Ukraine,UKR,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.22188648,0.256359422,0.189999566,0.288030908,0.364294646,0.379322592,0.29576814,0.289948381,0.3451576,0.317763686,0.237537644,0.24415147,0.237208066,0.212682975,0.253321541,0.238462676,0.264287222,0.218289727,0.204582314,0.286977591,0.380457989,0.358441094,0.351845471,0.336058248,,
4937,Ukraine,UKR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.450439851,0.001488741,0.00351264,0.006637863,0.003764773,0.034455412,0.328977962,0,0.250882805,0.529659866,0.459034572,0.582232542,0.943508613,2.831834241,2.835561387,5.179612758,4.935447655,2.655008677,5.225153801,5.224398719,3.456610251,3.747677413,3.053772288,1.628969222,1.754874968,2.063788172,1.590015382,,
4938,Ukraine,UKR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.300405561,0.900570981,0.978005368,3.456256897,2.751604322,2.729909827,1.817871516,1.528573653,2.002524479,2.341754768,1.932359646,1.828690128,1.938589112,4.049880076,5.287572176,4.181853732,3.995661305,4.643991634,6.395002994,6.658354646,7.904650388,9.956242618,7.070995382,9.044101912,10.05961365,6.907641676,6.343764504,5.687845463,4.093136002,3.52347878,3.95082695,3.71306214,,
4939,Ukraine,UKR,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,43951.8,46198.68,48327.45,51134.5,53387.89,55206.04,55361.35,56418.45,56810.29,56272.13,55924,55894.24,55962.44,57492.6,57710.22,57589.32,58253.34,58917.36,56104.73,55115.83,53470.66,50064.38,54426.08,45216.91,41414.14,37417.62,36266.28,36463.44,31934.03,32176.76,30380,25146.27,26189.048,25324.396,26172.308,25791.349,26036.218,24259.112,23315.255,16649.046,20676.783,21613.11385,22549.44469,,,,,,,,
4940,Upper middle income,UMC,Land area (sq. km),AG.LND.TOTL.K2,,57637554,57637554,57637554,57637554,57637554,57637554,57637554,57637554,57637554,57637554,57637554,57637554,57637554,57637554,57637684,57637684,57637674,57637674,57637674,57637674,57637674,57637664,57637664,57637664,57637664,57637664,57637664,57637664,57637664,57637664,57637844,57637844,57634074,57629224,57626324,57625894,57626584,57600629,57607452,57600172,57599271.2,57596935.2,57596988.7,57597239.5,57597316.8,57593694,57593476,57592604,57589949.5,57590063.7,57590498.9,57590284.9,57587663.3,57587532.3,57587617.4,57653522.5,57653276.8,57642373.9,,
4941,Upper middle income,UMC,Surface area (sq. km),AG.SRF.TOTL.K2,,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183537,59183717,59183719,59183719,59183719,59183719,59183719,59183719,59156529,59156529,59156529,59156529.2,59156529.2,59156528.7,59156539.5,59156538.8,59156539,59156539,59156539,59153999.5,59154001.7,59154001.9,59153999.9,59153409.3,59153415.3,59156014.4,59156012.5,59159252.8,59148411.1,,
4942,Upper middle income,UMC,Total fisheries production (metric tons),ER.FSH.PROD.MT,9637191,11816618,13839597,14140727,16961770,15829740,17675780,19758322,21030633,19864729,22877466,21649827,16587995,14709292,16947424,16556346,17752074,17530589,19302941,19283176,18764423,19271726,20900623,19487117.75,22570194.38,25251500.48,28431050.47,29844654.14,42235574.92,43164806.03,42942566.32,44493356.66,48452873.35,54039138.58,61396279.15,64775346.88,69868911,68780323.68,67547376.46,74160760.02,78175426.88,76474824.7,79229536.67,79012745.4,85446832.23,87783356,88825807.64,91262601.95,93324296.71,96036820.27,97476619.43,105175322.1,107138184.8,115109075.6,117252070.1,122161152.9,124072327.2,126624040.5,130335703.3,,
4943,Upper middle income,UMC,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,8557600,10902243,12956131,13133064,15785429,14507317,16167432,18239100,19520708,18135411,21165870,19616829,14388590,12660267,14722261,14118915,15309508,14342566,15906342,15954964,15160318,15701147,17141726,15277436.75,17681490.38,19570626.48,22093722.47,22688231.14,33723716.92,33822711.03,33101717.32,33375537.66,34771419.45,37178580.55,41484875.15,41777630.88,44402097,43071935.67,39804187.46,43755356,45872922.88,42585900.7,42971807.68,40707715.4,44326579.54,44089254.5,42630263.35,42664166.9,42320176.63,41862533.38,39853490.6,44550429.43,41586112.05,43193608.13,41860629.53,43367747.3,41865984.95,42193721.1,45328463.85,,
4944,Upper middle income,UMC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.44206208,34.48257964,34.53881012,34.48759467,34.46148829,34.49416973,34.53265445,34.55156751,34.5043851,34.47902601,34.51933893,34.59892425,34.68031636,34.44031113,34.47531696,34.57030043,34.51890491,34.56049495,34.74608625,34.76062443,34.82020575,34.87738212,34.84211433,34.88890939,34.93460808,35.09379674,35.08596776,,
4945,Upper middle income,UMC,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.065714736,8.99526491,8.923992857,8.885113435,8.848075724,8.862128375,8.848284923,8.848533084,8.798741728,8.800299812,8.786343189,8.838536733,8.908002144,8.931677089,8.957691754,8.997883389,8.945545753,8.943466356,8.996465034,8.986538334,8.998851132,9.009466205,9.000549916,9.038749466,9.087406016,9.214785478,9.209843148,,
4946,Upper middle income,UMC,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,68.70656491,63.91592503,59.9875365,58.5391077,56.64688825,55.65686646,54.51572393,51.46860842,49.75351195,49.3228323,50.54742004,49.33347977,48.60611593,46.77326732,45.15662211,45.65948331,44.35954265,44.22815462,43.75076135,43.69595532,43.84662215,42.63911006,43.27367743,43.50377459,44.43912388,46.00493606,46.71202603,47.18790961,46.96834353,46.10923172,45.30794962,44.41657309,45.53836159,45.82873038,47.42199339,48.00756827,48.19860923,46.91683632,45.41916058,44.22366052,43.8868997,43.24376325,45.27442453,47.37361325,48.82227396,50.72617506,51.91621957,51.66979549,53.70106628,52.53061022,54.02378617,55.1527532,54.81402249,53.59724249,52.73986843,52.8971639,51.81376869,,,,
4947,Upper middle income,UMC,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,23.38381528,26.46308708,28.7064774,29.28499727,29.99467921,29.86858161,30.42870153,32.06045329,33.2390261,33.75055901,34.087701,34.76879713,35.80844639,37.22521039,38.73141377,38.4380104,38.84072331,38.90702029,39.31317291,39.24237068,39.20150072,39.70507504,38.69934025,37.98388369,36.24515936,34.61517203,34.45878755,32.37063944,31.85063628,32.27310857,31.95025741,32.54979003,32.22117221,31.78952146,30.22665917,29.61062743,29.41405362,30.35738457,31.40614491,31.78501382,32.11459506,32.01797903,30.4328938,28.73662578,27.82974182,26.1074476,24.83033769,24.16375506,23.28790629,23.48445509,22.36735837,21.45277243,21.8083656,22.18042862,22.35314832,22.33260088,22.65576779,,,,
4948,Upper middle income,UMC,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,4.366994881,5.902952485,7.281290986,8.221276619,9.270011175,9.976388328,10.32633971,11.11300745,11.3827905,11.3971677,10.09279454,10.37893561,10.37321856,10.61418953,10.9419209,11.11338336,11.52080101,11.71402751,11.72922582,12.39222523,12.65633405,13.53770867,13.74332844,14.41387785,15.3471747,15.5905614,14.91482418,16.50228249,16.92859492,17.45691904,18.31860681,18.54321313,17.3600693,17.18622247,16.79126174,16.57353072,16.54527386,16.71413291,17.03540985,17.75271428,17.49887646,17.92406009,17.31016009,16.76060006,16.15445129,15.7387369,15.53056972,15.97114064,15.14187126,15.16123239,14.9003605,14.44110608,14.24188296,14.50790759,14.96538781,15.18372689,15.69638567,,,,
4949,Upper middle income,UMC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,687110.6302,730092.0855,787870.0441,844764.9856,917080.9064,974616.2342,1059187.001,1135719.129,1237417.246,1350837.217,1501320.041,1649523.727,1788029.8,1956964.093,2112068.462,2235364.403,2369980.438,2498431.277,2670022.57,2728926.035,2771243.137,2781859.204,2833567.29,2843666.277,2799933.169,2864647.827,2913702.89,2808381.475,2881878.552,2939684.214,2817899.74,2897415.797,2413978.595,2417230.942,2296377.876,2331419.881,2374898.813,2456218.538,2491526.041,2561300.304,2642918.714,2700019.151,2689100.56,2803493.182,2963813.215,2985392.276,3045873.577,3027125.314,3185157.392,3179202.113,3355480.566,3482110.915,3642573.408,3736607.407,3784920.707,3760494.529,3787707.66,,,,
4950,Upper middle income,UMC,CO2 emissions (kt),EN.ATM.CO2E.KT,2914347.859,2736322.156,2722104.401,2861019.442,3032449.117,3236302.689,3452385.74,3513430.563,3692308.385,3969649.288,4368231.664,4705433.893,4952425.758,5214040.449,5408456.506,5767878.861,6051822.088,6368954.355,6736053.624,6897079.447,7011333.695,6948928.2,7262040.542,7425196.649,7661721.326,8207926.219,8386369.089,8604656.165,8974004.067,9034176.708,8750710.823,8835270.283,7493139.844,7605117.238,7598449.195,7874892.696,8075361.811,8092345.405,7934554.718,8059532.584,8231009.725,8434215.393,8837624.633,9757431.042,10651564.75,11436339.59,12267101.98,12527912.27,13677302.51,13537474.47,15001684.64,16231519.39,16702642.81,16846416.59,16932383.09,16838587.45,16718513.78,,,,
4951,Upper middle income,UMC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.365116146,2.208772755,2.163812267,2.220199999,2.299070516,2.39656646,2.49319138,2.477382303,2.541675309,2.666025926,2.862150251,3.008293256,3.094429255,3.187301756,3.238584863,3.389070933,3.49336953,3.615673493,3.761622883,3.788681425,3.789957533,3.695661649,3.796178681,3.815992375,3.873879504,4.082606111,4.101790523,4.136701162,4.241692613,4.201736166,4.008564329,3.989027489,3.338161855,3.34547189,3.301797332,3.381897319,3.428431025,3.397305998,3.295550803,3.313992605,3.352339316,3.403999279,3.535939641,3.871291518,4.191549558,4.464146717,4.750974777,4.81494388,5.216176918,5.122841647,5.633107876,6.046574162,6.171408101,6.1732997,6.153935846,6.07090469,5.979783601,,,,
4952,Upper middle income,UMC,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,132262.0042,167860.1252,205979.5919,244439.3377,292135.8182,335392.2705,370336.3076,405595.8943,436556.6309,469940.5902,457893.3532,507220.2625,533553.1378,574787.6261,614629.0575,665746.0563,724127.438,775019.0894,820708.7304,887827.712,921770.3536,976526.0672,1036027.89,1110988.721,1220606.395,1328400.909,1298427.957,1474019.693,1577004.464,1637125.325,1659943.487,1696533.184,1310893.214,1317159.491,1285761.207,1315260.281,1346442.999,1363045.288,1362138.41,1441852.093,1451474.376,1521796.205,1539969.267,1645692.305,1731526.758,1811586.462,1922464.624,2019033.993,2090960.272,2072133.632,2256729.791,2366993.993,2402094.72,2468026.617,2558842.668,2581790.153,2649932.74,,,,
4953,Upper middle income,UMC,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,2036159.478,1778473.883,1660496.525,1703091.771,1746774.06,1831618.575,1913872.522,1838843.475,1868067.953,1990999.306,2245315.47,2360549.034,2447817.501,2479950.198,2483488.405,2678024.037,2729861.161,2864408.418,2996813.695,3064604.909,3126109.94,3012960.404,3195586.068,3284762.975,3462270.35,3839821.516,3983520.823,4128845.91,4286037.053,4235853.024,4031494.509,3990370.481,3506649.219,3581458.281,3703104.484,3885219.406,3999705.938,3901793.915,3703604.02,3662882,3712336.204,3748119.246,4111767.192,4750201.447,5344381.235,5961124.285,6535479.983,6642731.091,7535722.95,7296122.074,8315087.969,9173306.361,9381588.794,9251446.51,9149912.983,9126350.953,8875686.833,,,,
